region,year,month,profit
Central,2015,5,-13.392
West,2015,2,6.0368
East,2018,12,-8.1312
West,2018,7,244.6155
West,2018,7,43.706
East,2016,5,-10.3936
East,2018,1,0.4768
East,2018,9,3.9102
West,2018,4,7.008
West,2018,4,3.3534
South,2018,11,38.3952
South,2018,11,31.198
South,2015,5,5.346
South,2015,5,16.6568
West,2017,10,25.176
West,2015,11,1.512
West,2015,11,7.0218
West,2015,11,11.3512
West,2015,11,2.5592
West,2015,12,59.493
Central,2017,1,-5.264
Central,2017,1,-6.21
Central,2017,1,13.572
East,2018,8,7.6494
East,2015,6,21.0752
East,2015,6,4.0456
East,2015,6,-44.196
East,2015,6,6.7008
West,2018,11,29.0325
West,2017,1,10.3168
West,2017,11,177.5889
West,2017,9,3.4686
West,2017,9,4.455
West,2017,9,40.1702
West,2017,9,13.8684
West,2018,3,-14.9877
East,2018,9,16.9312
Central,2018,11,-19.864
South,2018,5,2.3364
West,2017,11,3.9808
South,2016,11,-100.92
South,2016,11,-1.3995
West,2016,12,5.1012
East,2016,9,18.9702
East,2016,9,16.2
East,2016,9,2.0574
East,2016,9,-120.294
East,2016,9,2.3892
East,2017,7,-78.078
East,2017,7,-913.176
East,2017,7,0.711
East,2018,8,-89.0664
South,2015,4,45.487
South,2015,4,214.76
West,2018,4,39.0824
Central,2018,7,143.982
South,2015,12,5.8233
Central,2018,1,-1141.47
South,2016,11,11.814
South,2016,11,1.638
South,2016,11,-29.2446
South,2016,11,1.4136
West,2017,11,19.4352
South,2016,12,10.9602
South,2017,7,26.4285
South,2017,7,-20.0904
West,2015,9,2.679
West,2015,9,5.5341
West,2015,9,2.19
West,2015,9,75.9924
West,2015,9,60.8832
West,2015,9,20.06
West,2015,9,24.47
West,2015,9,9.7438
Central,2017,6,-1.3376
East,2017,9,11.223
South,2018,11,-81.441
Central,2016,5,-15.9268
Central,2016,5,69.6546
Central,2016,5,41.5688
West,2018,3,39.564
West,2017,11,13.365
East,2017,12,1.652
West,2017,12,19.376
West,2017,12,3.757
West,2016,12,7.704
East,2015,12,-18.2352
East,2015,12,-25.109
Central,2018,2,6.1992
Central,2018,2,-8.5794
Central,2018,2,-8.1822
Central,2018,2,3.504
Central,2018,2,-3.6537
Central,2018,10,-81.3065
Central,2017,9,-13.3424
Central,2017,9,33.9065
South,2017,12,694.5015
South,2017,12,11.803
South,2015,11,16.2486
West,2018,11,1.3416
West,2017,12,4.4541
East,2018,11,25.0536
West,2017,6,11.586
West,2017,6,8.95
West,2017,6,5.616
East,2015,12,1.1022
East,2017,8,-56.3108
East,2017,8,-49.4376
East,2017,8,48.993
West,2017,10,162
Central,2015,8,9.5256
West,2018,9,11.2839
South,2018,6,26.9973
South,2018,6,9.3504
South,2018,6,-28.224
South,2018,6,223.9936
South,2018,6,6.7032
South,2018,6,17.847
South,2018,6,29.692
East,2016,3,0.444
Central,2017,7,11.5136
West,2015,10,0
East,2015,9,13.4372
East,2015,9,1.6896
West,2015,11,-17.9928
West,2015,11,25.1979
West,2015,11,10.3473
West,2015,3,-23.4882
West,2016,12,-29.6058
West,2018,7,5.3964
West,2018,7,9.3125
East,2018,11,-1.3984
Central,2017,6,-160.96
Central,2017,6,-4.5396
Central,2017,6,5.6376
Central,2017,6,-119.2312
Central,2017,6,6.7536
Central,2017,6,-2.667
South,2017,12,13.0928
South,2017,12,8.8704
West,2018,3,21.252
South,2016,12,0.7092
South,2016,12,16.0056
South,2016,12,8.194
South,2016,12,2.2512
South,2016,12,-12.7302
Central,2016,7,15.777
West,2018,6,9.3312
West,2018,6,40.416
West,2018,6,244.6155
East,2015,2,9.744
Central,2017,9,160.623
South,2018,4,-5.94
East,2018,12,3.6432
East,2018,12,-20.997
South,2017,7,21.228
Central,2016,11,5.1552
West,2016,10,3.0338
West,2016,10,-4.641
East,2016,11,28.1718
West,2018,2,12.6348
West,2018,2,10.062
West,2018,2,38.9974
East,2016,6,1143.891
East,2016,6,33.495
South,2017,5,31.4712
South,2017,5,19.9665
East,2018,9,5.9778
East,2018,9,-3.564
East,2018,9,-5.215
East,2017,7,10.5504
East,2017,7,24.8832
East,2017,7,9.3228
East,2017,7,2.592
South,2017,1,635.495
South,2017,1,58.9192
West,2017,12,4.0687
West,2017,12,7.2696
Central,2016,11,0.7348
Central,2016,11,-2.544
Central,2016,11,-67.617
Central,2016,11,-13.167
East,2016,10,57.6
West,2017,9,9.1845
West,2017,9,5.196
South,2018,9,94.2784
East,2016,2,6.72
East,2016,2,3.8136
Central,2017,12,0.3094
Central,2017,7,0
Central,2017,7,14.5152
East,2018,12,7.1994
West,2016,3,2.5641
Central,2016,3,6.2244
Central,2016,3,-36.1176
West,2017,9,6.6352
West,2017,9,259.5297
South,2018,3,1.6704
West,2018,5,19.596
West,2018,5,5.4432
West,2018,5,54.3936
South,2018,6,52.3764
South,2018,6,-3.8864
South,2016,9,21.4452
Central,2018,3,47.0351
West,2015,12,6.8714
West,2015,12,8.7945
West,2015,12,72.975
West,2015,12,15.8376
West,2017,7,6.2208
West,2017,7,12.8744
East,2017,4,336.635
East,2015,5,239.996
Central,2018,11,3.7408
Central,2017,11,62.1544
Central,2017,11,54.7136
East,2015,12,11.4741
East,2015,12,8.694
West,2018,8,37.236
East,2017,9,14.5728
East,2018,10,-27.735
East,2018,10,19.775
East,2018,10,4.9815
West,2018,5,18.0096
Central,2017,3,48.3336
Central,2017,3,3.753
West,2016,7,13.3176
East,2016,11,89.3142
East,2016,11,20.727
East,2016,11,5.6416
East,2016,11,7.7832
East,2016,11,18.6624
Central,2016,11,117.432
South,2018,11,311.9948
South,2018,11,-2.9964
South,2018,11,4.1988
South,2018,11,3.7408
East,2018,3,2.8782
East,2016,12,2.5056
Central,2015,4,9.352
Central,2015,4,10.465
Central,2016,6,4.752
Central,2015,10,54.0876
West,2017,8,11.704
South,2016,11,14.3856
East,2016,6,456.588
South,2018,9,3.8775
South,2018,9,25.172
South,2018,9,3.7128
South,2018,9,4.9608
South,2018,9,7.56
West,2015,4,18.447
West,2015,4,23.7684
West,2015,4,131.9868
West,2017,2,39.5868
West,2017,2,11.151
Central,2015,11,16.7875
East,2018,12,-6.03
East,2018,12,1.7487
East,2018,12,29.692
East,2018,12,13.0112
South,2016,7,8.352
South,2016,7,45.954
South,2016,7,-2.3136
South,2016,7,3.2872
East,2015,10,55.764
East,2016,9,6.255
East,2016,9,-7.7247
West,2018,12,7.992
West,2018,10,39.8886
West,2018,10,-7.996
West,2018,10,1906.485
South,2018,8,3.596
East,2016,9,14.904
East,2016,9,3.9248
East,2016,9,96.416
East,2015,11,-34.196
East,2016,9,29.9808
East,2016,9,18.6624
South,2016,12,10.881
Central,2015,9,-70.49
Central,2015,9,3.475
West,2017,11,77.22
West,2018,12,5.373
West,2018,12,31.0992
West,2018,12,5.4124
East,2015,10,-71.3958
East,2015,10,-13.3936
Central,2018,11,-32.985
Central,2017,8,-34.758
Central,2017,8,-153.2024
East,2018,9,225.6
East,2018,9,9.534
West,2016,3,92.5056
West,2016,3,86.3892
Central,2017,6,-0.6265
South,2018,10,1.3986
South,2018,10,4.485
East,2015,8,-4.5696
East,2015,8,-2.2896
East,2015,8,-16.6848
West,2015,7,0
West,2018,12,107.0388
Central,2017,10,220.4853
Central,2017,10,751.7601
South,2017,9,30.445
West,2016,12,267.6672
Central,2015,8,41.934
West,2017,8,43.6842
South,2015,12,9.7218
West,2017,8,3.0498
West,2017,8,10.35
West,2017,8,18.0096
South,2016,8,148.491
South,2016,8,11.7782
Central,2017,5,-12.8256
Central,2017,5,6.7048
Central,2017,5,-38.2158
Central,2017,5,3.6288
East,2017,7,14.0438
East,2017,7,6.168
East,2017,7,33.777
West,2017,12,6.6976
West,2016,1,84.0512
East,2018,10,10.3071
South,2018,11,15.5961
South,2018,11,-32.3838
South,2018,11,-2.97
South,2018,11,1.7248
Central,2017,5,107.082
Central,2017,5,-20.4352
Central,2017,5,-131.7168
Central,2017,5,26.824
Central,2017,5,-27.792
South,2015,4,46.1968
East,2015,4,57.5928
South,2017,10,19.755
South,2017,10,2.6028
South,2018,6,-3.81
Central,2017,1,143.9968
Central,2017,1,-2.6784
Central,2017,1,-538.446
West,2016,9,25.792
Central,2016,4,-113.282
Central,2016,4,-45.294
Central,2016,4,17.9982
Central,2018,12,22.9885
Central,2018,12,10.8558
Central,2017,3,4.3524
East,2018,8,3.96
East,2018,8,209.979
West,2016,12,53.261
West,2016,12,16.998
West,2016,12,7.052
West,2016,12,31.374
South,2015,8,-1.8126
West,2017,11,-3.465
West,2017,11,-251.9874
Central,2018,10,-47.8716
West,2015,12,80.7912
West,2015,11,3.285
East,2018,12,9.3312
East,2018,12,6.15
West,2015,12,3.6322
South,2018,12,-249.3216
South,2018,12,7.6154
South,2018,12,1.962
South,2018,12,2.891
South,2018,12,16.291
South,2015,8,-7.7728
West,2015,9,3.852
South,2018,12,5.775
South,2018,12,-7.2
Central,2018,11,37.495
Central,2018,11,-179.776
Central,2018,11,-24.398
Central,2018,11,3.7376
South,2017,11,71.2296
South,2017,11,18.8937
South,2017,11,75.68
Central,2018,11,-1.9344
East,2017,11,14.4
East,2017,11,-13.433
South,2015,12,-8.8038
East,2018,12,1.7262
East,2018,12,-25.198
East,2018,3,60.392
East,2015,11,-1.1874
West,2018,4,28.4102
Central,2018,11,12.7008
Central,2018,11,29.364
Central,2018,11,-31.0335
Central,2018,11,-9.156
East,2015,11,2.8224
Central,2016,10,-2.838
Central,2015,2,-14.7708
Central,2017,3,-6.3018
Central,2017,3,-2.7648
Central,2017,3,-194.824
Central,2017,3,-99.2664
South,2016,12,12.6672
South,2016,12,-73.577
South,2016,12,9.2386
South,2016,12,1.168
Central,2016,12,3.7752
Central,2016,12,2302.9671
West,2018,10,21.9975
South,2018,10,4.4004
South,2018,10,-968.8833
South,2015,8,29.692
South,2015,8,17.127
Central,2018,11,12.3144
Central,2018,3,19.1376
Central,2018,3,102.774
East,2018,5,-124.431
West,2015,6,-6.0324
South,2015,12,0.833
South,2015,12,7.1628
West,2016,4,26.3934
West,2016,4,6.4368
Central,2018,11,24.9804
Central,2018,11,10.5728
Central,2018,11,3.4686
Central,2018,11,2.7354
East,2018,7,1.1925
South,2018,5,12.8184
Central,2016,12,21.42
East,2017,2,66.542
West,2018,3,3.753
West,2018,3,9.312
West,2017,12,4.3836
West,2017,12,3.8529
West,2017,3,8.6436
West,2017,3,5.538
South,2015,12,7.9984
East,2016,11,-116.844
West,2017,8,9.8328
East,2016,6,1.3098
East,2017,6,9.0171
East,2017,6,9.7972
East,2017,6,12.8316
East,2017,9,6.2244
East,2017,9,61.3824
East,2015,7,4.5188
West,2018,9,103.818
West,2018,9,45.3696
Central,2018,6,146.388
South,2015,9,843.1706
Central,2016,10,-4.488
Central,2016,10,2.7192
East,2016,4,12.4416
East,2016,4,5.8708
Central,2018,11,-12.4146
Central,2017,12,4946.37
West,2015,9,-45.8273
South,2015,9,16.8544
West,2016,9,16.5888
West,2017,11,163.1898
West,2018,12,2.244
West,2018,12,45.588
West,2018,12,31.4895
West,2018,12,8.6855
West,2018,12,22.2
East,2015,9,17.1678
West,2016,5,5.3214
West,2015,3,0.84
West,2015,3,9.4284
West,2015,3,2.8784
West,2018,9,6.1488
West,2016,9,8.5722
East,2016,11,553.3902
West,2016,10,23.9232
West,2016,10,27.3582
West,2017,6,334.551
West,2016,11,33.636
West,2016,11,23.5564
East,2017,2,18.24
Central,2015,10,100.685
Central,2015,10,-4.8609
Central,2015,10,6.9368
South,2018,5,6.924
East,2017,2,23.5248
West,2017,9,-2.6997
West,2017,9,30.9918
East,2018,12,2.6961
Central,2016,6,6.8768
Central,2017,9,7.7832
Central,2017,9,67.188
South,2015,4,0
East,2016,11,-5.5338
East,2016,11,2.04
Central,2015,11,18.8937
South,2017,2,34.9888
South,2017,2,2.61
West,2018,9,17.994
West,2018,9,9.3312
South,2018,11,1.4456
South,2016,2,2.9346
South,2016,2,13.455
West,2017,9,89.9548
Central,2017,9,-251.1864
Central,2017,9,-136.4895
South,2016,12,21.5397
East,2017,9,-62.7725
South,2018,10,104.568
East,2016,6,5.4432
East,2016,6,-376.6932
Central,2016,6,83.9944
Central,2016,6,181.656
Central,2016,6,11.732
Central,2016,6,13.2986
Central,2015,4,15.552
Central,2018,10,27.7158
Central,2018,10,3.7584
Central,2018,10,128.6805
Central,2016,11,5.319
Central,2016,11,-16.9568
Central,2016,11,-84.448
Central,2016,11,-51.296
Central,2016,11,-28.8678
Central,2016,11,33.5895
Central,2016,5,1.6776
Central,2016,5,11.7334
Central,2016,5,36.3972
South,2015,10,17.472
South,2015,10,4.3624
South,2015,10,6.304
South,2015,10,7.1346
West,2017,2,38.9975
East,2018,1,-93.08
East,2018,1,6.3936
East,2018,1,-63.3765
East,2018,1,7.0512
West,2017,6,10.584
West,2017,6,46.953
West,2018,3,26.3494
West,2018,11,3.501
East,2017,11,-57.7566
Central,2017,8,-3.8208
Central,2017,8,-2.1376
West,2016,11,3.4776
Central,2018,5,-11.2806
West,2018,9,-58.716
East,2017,3,-241.176
East,2017,3,1.6324
East,2018,5,9.8856
East,2018,5,36.2877
West,2016,8,41.697
South,2017,4,-22.6716
South,2017,4,-5.1984
South,2017,4,3.4668
South,2015,2,-12.224
South,2015,2,13.572
Central,2015,9,95.1888
West,2018,9,47.994
East,2017,9,12.208
West,2018,5,3.0044
West,2018,5,70.1955
West,2018,5,18.821
Central,2016,9,-4.4928
East,2017,1,42.9914
East,2017,1,2.7336
East,2017,1,406.7154
Central,2015,6,66.5088
Central,2015,6,12.376
West,2016,9,2.3686
West,2016,9,1.45
West,2016,9,1.8522
East,2017,8,3.1382
West,2015,1,19.2384
East,2015,8,27.5292
East,2015,8,124.6752
East,2015,8,104.7222
South,2017,8,-3.0366
South,2017,8,-7.92
Central,2017,12,32.4688
Central,2017,12,176.8026
Central,2016,6,0.7425
Central,2016,6,-393.602
West,2017,6,503.64
West,2017,6,50.328
West,2017,6,72.432
South,2017,3,147.0896
South,2017,3,21.0128
West,2017,12,1.598
West,2017,12,22.992
West,2017,12,222.588
West,2017,12,11.2308
West,2018,6,8.997
South,2017,3,-20.724
East,2017,11,3.9144
East,2017,11,6.149
West,2018,8,44.2425
West,2018,8,4.1832
West,2018,8,11.673
West,2018,8,7.8064
West,2018,8,11.5432
West,2018,8,15.525
West,2018,8,25.898
West,2018,8,412.468
East,2016,8,-0.6976
East,2016,8,3.8024
East,2016,8,-165.768
East,2016,8,-82.99
East,2016,8,15.49
Central,2016,11,-46.9952
Central,2016,11,38.7792
West,2015,11,3.5994
West,2015,11,-16.614
West,2015,5,19.1808
West,2015,5,125.3
West,2015,5,11.0808
West,2015,5,32.098
East,2017,10,12.098
East,2017,10,148.5106
East,2017,10,10.0632
East,2017,10,32.186
West,2017,12,6.912
East,2017,4,4.4892
Central,2018,8,7.4655
West,2018,8,4.1756
Central,2018,12,3.4944
Central,2018,12,2.592
West,2016,3,9.3312
West,2015,12,11.1664
West,2015,12,28.5984
East,2018,9,6.9741
West,2017,11,15.552
Central,2018,11,-24.7716
Central,2018,11,7.4872
East,2016,8,3.3516
East,2016,8,-204.9996
South,2018,10,5.2029
South,2018,10,346.0396
South,2018,10,12.4416
Central,2018,11,-13.188
Central,2018,11,-2.3232
Central,2018,11,-6.4232
Central,2018,11,-12.5286
West,2018,3,106.7808
West,2015,11,3.36
West,2018,7,5.5071
West,2018,7,27.9936
West,2015,12,-694.2936
West,2017,9,31.2444
West,2017,9,0.9468
West,2017,9,68.198
West,2017,9,5.2332
West,2017,9,28.4364
West,2017,9,2.5592
East,2018,2,-3.6892
South,2018,10,20.5842
South,2018,10,-3.9249
South,2018,10,0.5754
West,2015,7,4.6488
West,2015,7,7.049
West,2015,7,2.224
West,2015,7,15.552
West,2018,5,2.8536
West,2018,5,0.7228
East,2017,11,1.365
East,2017,11,220.4825
Central,2017,12,54.4448
West,2018,3,33.64
South,2018,9,63.984
South,2018,9,6.2208
Central,2015,2,15.2225
Central,2015,2,6.8724
Central,2015,2,4.4344
Central,2015,2,53.2704
Central,2015,2,24.393
Central,2015,2,2.5984
Central,2018,11,6.63
West,2018,9,-2.6997
Central,2016,10,35.0973
Central,2016,10,53.982
South,2018,11,-7.782
South,2018,11,24.318
West,2015,2,5.5328
East,2016,9,6.8388
East,2016,9,9.6192
East,2018,8,11.2308
East,2018,8,1453.1238
East,2017,5,4.4088
East,2017,5,303.3408
South,2018,9,757.4112
West,2015,10,112.574
South,2017,5,13.8528
South,2017,5,11.98
East,2018,12,5.1792
East,2018,12,-5.6007
East,2018,12,-28.498
West,2017,9,40.97
South,2018,9,20.37
South,2017,12,25.2784
West,2018,9,3.9474
Central,2015,11,43.2234
South,2016,11,4.7712
Central,2018,6,-11.0208
Central,2018,6,-84.9615
East,2018,11,-15.4188
West,2015,4,22.9877
East,2015,9,2.8536
East,2015,9,15.525
Central,2018,3,-0.9452
East,2018,11,20.586
East,2018,5,5.0286
East,2018,5,-64.9376
Central,2016,4,8.2848
Central,2016,4,24.4768
Central,2016,4,6.5058
Central,2016,4,-6.8992
Central,2016,4,-20.245
Central,2016,4,6.123
Central,2016,4,0.8856
Central,2016,4,5.4432
Central,2016,4,-2.2878
West,2016,9,2.184
West,2015,3,1.9024
West,2015,3,3.72
West,2015,3,15.918
West,2015,3,9.9216
East,2017,8,45.84
Central,2018,3,1.7248
Central,2018,3,4.7616
Central,2016,11,117.1296
Central,2016,11,46.7908
East,2017,4,-27.7158
East,2017,4,-163.4516
Central,2018,2,-2.994
East,2018,7,6.4128
East,2018,7,25.4744
East,2018,7,31.2664
Central,2017,11,-5.688
Central,2017,11,-84.2928
West,2018,9,97.0784
West,2018,9,59.4816
West,2018,9,23.712
West,2018,9,34.8128
West,2018,9,34.1784
West,2018,9,7.2744
West,2016,11,15.3952
East,2016,11,7.3132
West,2017,9,75.18
South,2018,9,50.8768
South,2018,9,6.674
South,2018,5,-15.7176
South,2018,5,1.4976
West,2018,9,8.771
West,2015,10,1.122
West,2015,10,7.0224
West,2015,10,68.9631
West,2015,10,9
West,2015,10,11.7576
West,2017,3,19.194
East,2018,2,-106.393
East,2018,2,-4.7625
East,2018,2,-11.5188
East,2018,2,8.2896
East,2018,2,-12.849
West,2017,12,202.2528
West,2017,12,10.9096
West,2017,9,4.4604
West,2017,9,-20.7846
Central,2018,9,-14.8704
Central,2018,9,3.7128
Central,2016,12,9.3312
Central,2016,12,1.0192
Central,2016,12,8.7138
East,2017,1,15.092
East,2017,1,-99.3453
East,2017,1,7.8166
East,2017,1,0
West,2018,3,10.3194
West,2018,3,0.3906
West,2018,3,6.4206
West,2018,3,7.1864
Central,2015,8,5.6644
East,2015,6,25.68
East,2015,6,83.844
East,2017,4,18.2112
East,2018,11,43.6752
East,2016,5,-4.1568
East,2016,5,-86.0586
East,2016,5,2.9145
West,2018,5,52.493
West,2017,6,15.9588
West,2016,12,10.5
East,2018,12,13.674
Central,2018,12,8.4656
Central,2017,5,2.3868
South,2015,12,15.9348
South,2015,12,6.4784
South,2015,12,-10.6068
South,2015,12,0.504
South,2015,12,-1.049
East,2018,8,12.4416
West,2018,8,33.1584
East,2018,1,37.5624
East,2018,1,5.7716
East,2018,1,152.0232
East,2018,1,0.9588
Central,2016,6,14.3075
Central,2018,3,2.5974
West,2016,10,-29.1168
East,2015,9,157.4875
East,2015,9,140.396
East,2015,9,-10.0196
East,2015,9,35.3346
East,2015,9,8.0548
East,2015,9,661.4559
Central,2017,11,1.2348
South,2016,9,14.6264
West,2015,6,0.9612
East,2017,8,-66.2302
East,2017,8,286.3836
East,2018,4,1.683
Central,2015,3,156.047
Central,2015,3,2.64
East,2018,9,171.36
East,2018,9,3.9831
East,2018,12,-2.5093
East,2018,12,15.386
West,2017,3,6.5435
West,2016,1,0
Central,2017,9,-11.5872
West,2016,10,15.599
West,2016,10,8.7906
West,2016,10,3.2352
South,2015,10,3.6288
South,2015,10,4.0338
Central,2018,10,-38.8212
Central,2018,10,-56.0592
West,2015,7,60.4752
West,2015,7,11.803
West,2015,7,37.797
West,2015,7,4.95
East,2015,9,420.588
West,2017,9,13.452
East,2015,11,39.98
Central,2015,5,-69.312
Central,2016,8,82.497
Central,2016,8,-16.2613
East,2016,6,1.9926
West,2016,8,-5.264
West,2016,8,12.7008
West,2016,8,1.1556
West,2016,8,-31.6
East,2016,9,-2.0622
West,2018,5,6.2208
East,2018,7,-57.1152
Central,2015,10,2.502
East,2015,5,6.7252
East,2015,12,6.045
South,2018,4,1.2192
South,2018,4,19.1786
Central,2016,3,34.742
Central,2016,5,5.6994
Central,2017,9,16.146
Central,2018,5,138.417
West,2017,9,5.9136
West,2015,9,3.0128
West,2018,6,5.4504
West,2016,9,55.845
West,2016,9,26.5824
West,2016,9,13.6851
West,2016,9,-8.2764
South,2017,6,-1.8295
South,2018,5,0.3399
South,2018,5,-10.05
West,2015,10,41.934
West,2015,10,-2.9985
East,2015,11,17.22
West,2015,10,20.097
South,2018,11,168.4704
East,2015,2,3.4048
East,2015,12,7.9488
West,2017,11,1.598
East,2018,11,55.5822
East,2018,11,-66.6
East,2018,11,6.2208
East,2018,11,53.2608
East,2018,11,3.9992
East,2018,11,3.7128
East,2018,11,24.2012
East,2018,11,38.532
Central,2016,5,1.9926
Central,2016,5,54.215
Central,2016,5,-61.872
Central,2016,5,-6.237
Central,2015,9,4.1125
Central,2015,9,-6.5076
Central,2015,9,-533.7325
Central,2018,11,1.816
East,2016,6,91.9954
West,2015,7,6.4944
Central,2017,12,-137.976
Central,2017,12,9.63
East,2018,10,-76.9536
East,2018,12,2.1582
West,2016,10,50.12
South,2017,8,59.115
West,2018,1,682.5168
West,2018,1,3.1008
Central,2018,11,19.08
Central,2017,1,350.427
Central,2017,1,5.346
West,2017,5,46.8
West,2017,5,2.3409
Central,2018,11,2.0286
Central,2018,11,82.2906
Central,2018,11,31.188
Central,2017,5,11.3148
West,2016,11,8.01
East,2017,4,8.3538
East,2017,4,0.8064
East,2017,10,272.9825
East,2017,10,54.8604
Central,2015,4,7.476
Central,2015,4,18.09
Central,2015,4,4.5837
Central,2015,4,20.6946
East,2017,8,15.7194
Central,2015,12,-13.896
Central,2018,5,-6.0196
Central,2017,10,544.4175
South,2015,3,31.8696
Central,2015,2,8.8088
East,2016,8,4.0473
East,2016,8,48.9942
West,2018,5,22.7024
West,2017,2,3.7208
Central,2015,12,36.4473
Central,2015,12,5.4432
Central,2015,12,-7.7406
West,2018,12,29.372
West,2018,12,39.98
West,2018,12,-7.0146
West,2018,12,60.4632
West,2018,12,3.0212
Central,2018,3,0.9576
West,2018,7,24.2696
Central,2018,10,5.5616
East,2017,10,80.7772
East,2017,10,12.6077
East,2017,10,1.3392
East,2017,10,3.2832
Central,2018,6,-6.8634
West,2017,9,84.294
East,2018,9,7.774
East,2018,9,18.7812
West,2016,5,16.7972
Central,2016,8,13.32
Central,2016,8,-9.6565
Central,2016,8,19.1376
Central,2016,8,-114.0174
Central,2015,10,0.891
Central,2015,10,35.6636
East,2017,6,2.14
East,2017,6,-3.855
East,2017,6,90.72
West,2016,5,5.193
East,2016,11,43.3188
South,2016,5,36.4704
West,2017,9,8.554
East,2016,11,9.779
East,2016,11,0.564
East,2016,12,84.9436
Central,2015,10,-1.5936
East,2017,5,34.7865
East,2017,5,-44.019
East,2017,5,10.3936
East,2017,5,-75.5958
East,2017,5,-164.9538
East,2017,5,2.1
West,2016,6,5.7624
South,2015,3,98.4802
South,2015,3,-10.116
South,2015,3,1.0584
Central,2018,7,22.3888
East,2016,9,-4.488
East,2016,9,1.6784
East,2016,9,5.544
East,2016,9,7.9378
East,2016,9,1.926
West,2016,8,10.4148
Central,2016,5,-28.6862
Central,2016,5,-79.908
Central,2016,5,-4.497
East,2018,9,323.955
East,2018,9,3.549
East,2018,9,8.6855
East,2018,9,-6.549
East,2017,6,3.4974
East,2018,6,-5.0098
Central,2018,8,13.9672
South,2017,8,11.2404
West,2017,11,22.156
Central,2018,4,-43.9056
Central,2018,7,15.192
Central,2015,5,5.6784
Central,2015,5,-172.557
Central,2017,7,-9.88
Central,2017,7,-378.4
East,2018,9,3.852
East,2018,9,5.6644
West,2018,1,6.7236
West,2018,1,89.9548
West,2018,1,8.2764
West,2016,9,19.4688
West,2016,4,2.6406
Central,2018,5,14.5152
South,2017,9,114.96
South,2015,5,9.234
East,2017,6,-213.5574
South,2016,11,55.3616
